1,4522,0.000441
2,9044,0.000445
3,13566,0.000449
4,18088,0.000480
5,22610,0.000468
6,27132,0.000459
7,31654,0.000447
8,36176,0.000472
9,40698,0.000446
10,45220,0.000448
11,49742,0.000448
12,54264,0.000461
13,58786,0.000457
14,63308,0.000448
15,67830,0.000452
16,72352,0.000459
17,76874,0.000451
18,81396,0.000443
19,85918,0.000444
20,90440,0.000468
21,94962,0.000448
22,99484,0.000456
23,104006,0.000444
24,108528,0.000450
25,113050,0.000435
26,117572,0.000451
27,122094,0.000444
28,126616,0.000451
29,131138,0.000451
30,135660,0.000467
31,140182,0.000449
32,144704,0.000462
33,149226,0.000456
34,153748,0.000466
35,158270,0.000469
36,162792,0.000447
37,167314,0.000453
38,171836,0.000439
39,176358,0.000449
40,180880,0.000448
41,185402,0.000436
42,189924,0.000460
43,194446,0.000456
44,198968,0.000466
45,203490,0.000447
46,208012,0.000439
47,212534,0.000457
48,217056,0.000462
49,221578,0.000448
50,226100,0.000442
51,230622,0.000439
52,235144,0.000447
53,239666,0.000463
54,244188,0.000446
55,248710,0.000446
56,253232,0.000449
57,257754,0.000436
58,262276,0.000438
59,266798,0.000435
60,271320,0.000445
61,275842,0.000449
62,280364,0.000446
63,284886,0.000440
64,289408,0.000448
65,293930,0.000450
66,298452,0.000453
67,302974,0.000437
68,307496,0.000460
69,312018,0.000466
70,316540,0.000443
71,321062,0.000456
72,325584,0.000453
73,330106,0.000473
74,334628,0.000462
75,339150,0.000446
76,343672,0.000457
77,348194,0.000444
78,352716,0.000444
79,357238,0.000442
80,361760,0.000453
81,366282,0.000445
82,370804,0.000447
83,375326,0.000426
84,379848,0.000471
85,384370,0.000457
86,388892,0.000440
87,393414,0.000453
88,397936,0.000446
89,402458,0.000425
90,406980,0.000451
91,411502,0.000450
92,416024,0.000443
93,420546,0.000458
94,425068,0.000448
95,429590,0.000442
96,434112,0.000465
97,438634,0.000442
98,443156,0.000455
99,447678,0.000461
100,452200,0.000461
