1,4522,0.009491
2,9044,0.009304
3,13566,0.009296
4,18088,0.009605
5,22610,0.009534
6,27132,0.009271
7,31654,0.009188
8,36176,0.009360
9,40698,0.009273
10,45220,0.009244
11,49742,0.009314
12,54264,0.009396
13,58786,0.009345
14,63308,0.009311
15,67830,0.009262
16,72352,0.009455
17,76874,0.009250
18,81396,0.009251
19,85918,0.009215
20,90440,0.009385
21,94962,0.009251
22,99484,0.009247
23,104006,0.009239
24,108528,0.009348
25,113050,0.009239
26,117572,0.009253
27,122094,0.009217
28,126616,0.009285
29,131138,0.009226
30,135660,0.009396
31,140182,0.009266
32,144704,0.009382
33,149226,0.009285
34,153748,0.009253
35,158270,0.009265
36,162792,0.009340
37,167314,0.009253
38,171836,0.009209
39,176358,0.009264
40,180880,0.009426
41,185402,0.009208
42,189924,0.009309
43,194446,0.009295
44,198968,0.009372
45,203490,0.009255
46,208012,0.009225
47,212534,0.009241
48,217056,0.009356
49,221578,0.009249
50,226100,0.009208
51,230622,0.009181
52,235144,0.009357
53,239666,0.009306
54,244188,0.009271
55,248710,0.009241
56,253232,0.009335
57,257754,0.009207
58,262276,0.009210
59,266798,0.009200
60,271320,0.009405
61,275842,0.009232
62,280364,0.009222
63,284886,0.009248
64,289408,0.009364
65,293930,0.009217
66,298452,0.009261
67,302974,0.009253
68,307496,0.009384
69,312018,0.009220
70,316540,0.009244
71,321062,0.009169
72,325584,0.009367
73,330106,0.009278
74,334628,0.009294
75,339150,0.009188
76,343672,0.009363
77,348194,0.009241
78,352716,0.009224
79,357238,0.009294
80,361760,0.009334
81,366282,0.009184
82,370804,0.009131
83,375326,0.009143
84,379848,0.009733
85,384370,0.009162
86,388892,0.009130
87,393414,0.009158
88,397936,0.009287
89,402458,0.009160
90,406980,0.009135
91,411502,0.009097
92,416024,0.009300
93,420546,0.009198
94,425068,0.009168
95,429590,0.009150
96,434112,0.009282
97,438634,0.009151
98,443156,0.009195
99,447678,0.009209
100,452200,0.009340
