1,1379,0.668570
2,2758,0.643045
3,4137,0.636742
4,5516,0.628513
5,6895,0.612118
6,8274,0.591574
7,9653,0.506729
8,11032,0.477890
9,12411,0.473984
10,13790,0.471725
11,15169,0.470180
12,16548,0.511947
13,17927,0.512755
14,19306,0.502984
15,20685,0.498999
16,22064,0.496652
17,23443,0.494629
18,24822,0.542893
19,26201,0.539411
20,27580,0.533238
21,28959,0.529280
22,30338,0.525518
23,31717,0.522739
24,33096,0.571108
25,34475,0.554033
26,35854,0.551190
27,37233,0.549147
28,38612,0.547640
29,39991,0.546265
30,41370,0.587402
31,42749,0.566349
32,44128,0.561451
33,45507,0.559023
34,46886,0.557576
35,48265,0.566554
36,49644,0.574290
37,51023,0.564963
38,52402,0.561526
39,53781,0.559372
40,55160,0.557953
41,56539,0.572286
42,57918,0.570265
43,59297,0.564098
44,60676,0.561309
45,62055,0.559853
46,63434,0.558077
47,64813,0.565201
48,66192,0.556942
49,67571,0.553791
50,68950,0.551586
