1,1379,52.672412
2,2758,51.684140
3,4137,50.109264
4,5516,47.544044
5,6895,42.871501
6,8274,33.349281
7,9653,27.360956
8,11032,26.229603
9,12411,25.738862
10,13790,25.224566
11,15169,24.834515
12,16548,21.809599
13,17927,20.016446
14,19306,19.255449
15,20685,18.640667
16,22064,18.350513
17,23443,18.485616
18,24822,15.683392
19,26201,14.897366
20,27580,14.448467
21,28959,14.190491
22,30338,14.292132
23,31717,14.391069
24,33096,11.244229
25,34475,11.378142
26,35854,11.222613
27,37233,11.230612
28,38612,11.384170
29,39991,11.384680
30,41370,9.211552
31,42749,8.964099
32,44128,8.957918
33,45507,9.250816
34,46886,9.265133
35,48265,7.941153
36,49644,7.947634
37,51023,8.050924
38,52402,8.107196
39,53781,8.383165
40,55160,8.254776
41,56539,7.268395
42,57918,7.082014
43,59297,7.090849
44,60676,7.195212
45,62055,7.352216
46,63434,7.342096
47,64813,6.840040
48,66192,6.791975
49,67571,6.762495
50,68950,6.646487
