1,1379,-95.300000
2,2758,-95.300000
3,4137,-73.500000
4,5516,-52.000000
5,6895,-75.000000
6,8274,-95.300000
7,9653,-95.300000
8,11032,-95.300000
9,12411,-95.400000
10,13790,-95.400000
11,15169,-95.400000
12,16548,-95.300000
13,17927,-95.300000
14,19306,-95.400000
15,20685,-95.300000
16,22064,-95.300000
17,23443,-95.400000
18,24822,-95.300000
19,26201,-95.300000
20,27580,-95.300000
21,28959,-95.300000
22,30338,-95.300000
23,31717,-95.300000
24,33096,-95.300000
25,34475,-95.300000
26,35854,-95.300000
27,37233,-95.300000
28,38612,-95.300000
29,39991,-95.300000
30,41370,-95.300000
31,42749,-95.300000
32,44128,-95.400000
33,45507,-95.300000
34,46886,-95.300000
35,48265,-95.400000
36,49644,-95.300000
37,51023,-95.500000
38,52402,-95.300000
39,53781,-95.400000
40,55160,-95.500000
41,56539,-95.500000
42,57918,-95.400000
43,59297,-95.400000
44,60676,-95.500000
45,62055,-95.300000
46,63434,-95.400000
47,64813,-95.300000
48,66192,-95.300000
49,67571,-95.400000
50,68950,-95.400000
