1,934,-171.600000
2,1868,-106.380000
3,2802,-182.640000
4,3736,-135.100000
5,4670,-135.100000
6,5604,-135.100000
7,6538,-107.100000
8,7472,-100.900000
9,8406,-99.200000
10,9340,-52.700000
11,10274,-107.500000
12,11208,-109.900000
13,12142,-155.900000
14,13076,-106.000000
15,14010,-52.100000
16,14944,-105.100000
17,15878,-105.000000
18,16812,-94.800000
19,17746,-93.000000
20,18680,-108.600000
21,19614,-104.100000
22,20548,-65.400000
23,21482,-105.700000
24,22416,-97.800000
25,23350,-103.900000
26,24284,-107.300000
27,25218,-77.000000
28,26152,-106.600000
29,27086,-108.300000
30,28020,-103.100000
31,28954,-109.000000
32,29888,-57.300000
33,30822,-113.800000
34,31756,-107.990000
35,32690,-87.600000
36,33624,-107.700000
37,34558,-64.100000
38,35492,-102.880000
39,36426,-85.630000
40,37360,-104.100000
41,38294,-125.770000
42,39228,-92.700000
43,40162,-108.250000
44,41096,-97.400000
45,42030,-103.200000
46,42964,-105.940000
47,43898,-95.900000
48,44832,-85.300000
49,45766,-105.900000
50,46700,-111.640000
