1,934,77.768842
2,1868,76.215450
3,2802,72.570215
4,3736,65.905113
5,4670,56.653505
6,5604,50.020087
7,6538,48.004837
8,7472,46.564912
9,8406,45.723025
10,9340,45.090216
11,10274,44.645096
12,11208,44.393093
13,12142,44.243874
14,13076,44.074978
15,14010,44.109636
16,14944,44.254499
17,15878,44.408841
18,16812,44.509312
19,17746,44.513920
20,18680,44.645489
21,19614,44.631665
22,20548,44.535901
23,21482,44.515589
24,22416,44.745707
25,23350,44.675748
26,24284,44.741150
27,25218,44.760036
28,26152,44.860187
29,27086,44.867747
30,28020,44.834100
31,28954,45.022755
32,29888,44.777369
33,30822,44.790557
34,31756,44.509136
35,32690,44.766142
36,33624,44.881487
37,34558,44.636851
38,35492,44.839820
39,36426,44.882391
40,37360,44.891643
41,38294,44.750131
42,39228,44.946056
43,40162,44.579905
44,41096,44.704345
45,42030,44.604616
46,42964,44.794351
47,43898,44.799372
48,44832,44.790698
49,45766,45.203792
50,46700,44.622840
