1,934,0.008641
2,1868,0.008225
3,2802,0.007605
4,3736,0.007438
5,4670,0.007289
6,5604,0.007777
7,6538,0.007855
8,7472,0.007475
9,8406,0.007403
10,9340,0.007663
11,10274,0.007320
12,11208,0.007489
13,12142,0.007419
14,13076,0.007573
15,14010,0.007949
16,14944,0.007683
17,15878,0.007619
18,16812,0.008014
19,17746,0.010024
20,18680,0.008040
21,19614,0.007525
22,20548,0.007486
23,21482,0.007414
24,22416,0.007155
25,23350,0.007349
26,24284,0.007872
27,25218,0.006434
28,26152,0.006493
29,27086,0.006332
30,28020,0.006360
31,28954,0.006306
32,29888,0.006368
33,30822,0.006269
34,31756,0.006325
35,32690,0.006266
36,33624,0.006254
37,34558,0.006303
38,35492,0.006327
39,36426,0.006328
40,37360,0.006352
41,38294,0.006262
42,39228,0.006460
43,40162,0.006526
44,41096,0.006253
45,42030,0.006313
46,42964,0.006366
47,43898,0.006284
48,44832,0.006315
49,45766,0.006268
50,46700,0.006284
