1,277,0.012883
2,554,0.011309
3,831,0.010841
4,1108,0.010712
5,1385,0.010812
6,1662,0.010975
7,1939,0.010596
8,2216,0.010013
9,2493,0.011583
10,2770,0.010535
11,3047,0.011101
12,3324,0.010427
13,3601,0.011360
14,3878,0.010229
15,4155,0.011223
16,4432,0.010287
17,4709,0.011626
18,4986,0.010514
19,5263,0.010748
20,5540,0.010906
21,5817,0.010438
22,6094,0.011000
23,6371,0.010391
24,6648,0.011425
25,6925,0.010348
26,7202,0.011637
27,7479,0.010215
28,7756,0.011227
29,8033,0.010327
30,8310,0.011104
31,8587,0.009956
32,8864,0.011144
33,9141,0.010992
34,9418,0.011129
35,9695,0.010759
36,9972,0.010823
37,10249,0.011475
38,10526,0.010524
39,10803,0.011187
40,11080,0.010510
41,11357,0.011723
42,11634,0.010388
43,11911,0.011486
44,12188,0.010272
45,12465,0.011396
46,12742,0.011759
47,13019,0.010341
48,13296,0.011194
49,13573,0.010344
50,13850,0.011237
