1,277,0.013520
2,554,0.011903
3,831,0.011435
4,1108,0.011313
5,1385,0.011475
6,1662,0.011521
7,1939,0.011187
8,2216,0.010564
9,2493,0.012163
10,2770,0.011129
11,3047,0.011748
12,3324,0.011025
13,3601,0.011954
14,3878,0.010855
15,4155,0.011856
16,4432,0.010834
17,4709,0.012188
18,4986,0.011111
19,5263,0.011367
20,5540,0.011468
21,5817,0.011053
22,6094,0.011561
23,6371,0.011007
24,6648,0.012033
25,6925,0.010960
26,7202,0.012220
27,7479,0.010762
28,7756,0.011810
29,8033,0.010927
30,8310,0.011723
31,8587,0.010485
32,8864,0.011756
33,9141,0.011568
34,9418,0.011741
35,9695,0.011360
36,9972,0.011331
37,10249,0.012116
38,10526,0.011057
39,10803,0.011835
40,11080,0.011090
41,11357,0.012342
42,11634,0.010974
43,11911,0.012069
44,12188,0.010855
45,12465,0.011997
46,12742,0.012346
47,13019,0.010906
48,13296,0.011777
49,13573,0.010938
50,13850,0.011860
