1,277,277.681131
2,554,265.432868
3,831,238.560358
4,1108,198.892127
5,1385,178.935020
6,1662,202.528647
7,1939,202.779547
8,2216,201.167111
9,2493,196.528108
10,2770,192.988000
11,3047,189.737186
12,3324,188.358388
13,3601,186.703009
14,3878,184.941447
15,4155,184.005652
16,4432,183.034569
17,4709,182.310678
18,4986,182.818355
19,5263,182.608839
20,5540,181.853842
21,5817,182.066624
22,6094,181.393224
23,6371,182.577471
24,6648,183.133761
25,6925,182.374404
26,7202,183.713438
27,7479,183.663836
28,7756,184.500578
29,8033,176.799676
30,8310,143.517465
31,8587,134.527930
32,8864,130.014855
33,9141,132.518618
34,9418,139.006176
35,9695,147.446421
36,9972,150.873290
37,10249,155.342317
38,10526,154.460830
39,10803,154.985359
40,11080,153.544721
41,11357,153.454467
42,11634,153.472109
43,11911,152.515196
44,12188,153.517912
45,12465,151.457915
46,12742,153.019977
47,13019,152.798884
48,13296,153.763280
49,13573,151.639283
50,13850,152.394810
