1,277,0.008062
2,554,0.007630
3,831,0.006197
4,1108,0.006860
5,1385,0.007583
6,1662,0.006308
7,1939,0.006553
8,2216,0.006359
9,2493,0.007385
10,2770,0.006845
11,3047,0.006190
12,3324,0.006701
13,3601,0.007583
14,3878,0.006197
15,4155,0.006405
16,4432,0.006845
17,4709,0.006906
18,4986,0.006744
19,5263,0.007230
20,5540,0.007486
21,5817,0.007511
22,6094,0.007975
23,6371,0.007659
24,6648,0.006287
25,6925,0.007615
26,7202,0.007100
27,7479,0.007327
28,7756,0.007784
29,8033,0.007039
30,8310,0.007018
31,8587,0.006165
32,8864,0.008785
33,9141,0.006564
34,9418,0.006449
35,9695,0.007385
36,9972,0.006230
37,10249,0.007809
38,10526,0.006773
39,10803,0.006438
40,11080,0.007140
41,11357,0.006679
42,11634,0.007633
43,11911,0.006657
44,12188,0.006614
45,12465,0.006737
46,12742,0.008166
47,13019,0.006510
48,13296,0.006165
49,13573,0.006798
50,13850,0.007662
