1,277,0.008684
2,554,0.008137
3,831,0.006697
4,1108,0.007385
5,1385,0.008169
6,1662,0.006801
7,1939,0.007082
8,2216,0.006902
9,2493,0.007943
10,2770,0.007446
11,3047,0.006657
12,3324,0.007230
13,3601,0.008169
14,3878,0.006715
15,4155,0.006895
16,4432,0.007431
17,4709,0.007521
18,4986,0.007273
19,5263,0.007780
20,5540,0.008140
21,5817,0.008108
22,6094,0.008547
23,6371,0.008216
24,6648,0.006819
25,6925,0.008256
26,7202,0.007629
27,7479,0.007831
28,7756,0.008349
29,8033,0.007658
30,8310,0.007521
31,8587,0.006715
32,8864,0.009498
33,9141,0.007125
34,9418,0.006967
35,9695,0.007957
36,9972,0.006783
37,10249,0.008465
38,10526,0.007363
39,10803,0.006985
40,11080,0.007741
41,11357,0.007237
42,11634,0.008220
43,11911,0.007118
44,12188,0.007136
45,12465,0.007244
46,12742,0.008763
47,13019,0.006996
48,13296,0.006711
49,13573,0.007399
50,13850,0.008259
