1,940,-90.700000
2,1880,-101.900000
3,2820,-113.000000
4,3760,-132.700000
5,4700,-91.800000
6,5640,-79.200000
7,6580,-106.640000
8,7520,-120.600000
9,8460,-108.300000
10,9400,-124.770000
11,10340,-102.500000
12,11280,-121.500000
13,12220,-104.690000
14,13160,-112.900000
15,14100,-122.520000
16,15040,-90.800000
17,15980,-71.200000
18,16920,-108.800000
19,17860,-78.100000
20,18800,-109.300000
21,19740,-106.400000
22,20680,-102.800000
23,21620,-123.800000
24,22560,-97.300000
25,23500,-76.600000
26,24440,-103.000000
27,25380,-100.800000
28,26320,-113.000000
29,27260,-108.500000
30,28200,-74.790000
31,29140,-105.300000
32,30080,-104.000000
33,31020,-100.000000
34,31960,-106.300000
35,32900,-87.700000
36,33840,-95.000000
37,34780,-90.900000
38,35720,-127.440000
39,36660,-90.000000
40,37600,-122.800000
41,38540,-84.500000
42,39480,-105.200000
43,40420,-84.200000
44,41360,-107.300000
45,42300,-108.000000
46,43240,-107.600000
47,44180,-105.900000
48,45120,-105.400000
49,46060,-107.300000
50,47000,-91.600000
