1,940,0.000520
2,1880,0.000561
3,2820,0.000497
4,3760,0.000502
5,4700,0.000564
6,5640,0.000475
7,6580,0.000481
8,7520,0.000528
9,8460,0.000514
10,9400,0.000569
11,10340,0.000511
12,11280,0.000511
13,12220,0.000474
14,13160,0.000495
15,14100,0.000567
16,15040,0.000521
17,15980,0.000508
18,16920,0.000509
19,17860,0.000499
20,18800,0.000495
21,19740,0.000530
22,20680,0.000490
23,21620,0.000523
24,22560,0.000552
25,23500,0.000523
26,24440,0.000501
27,25380,0.000499
28,26320,0.000500
29,27260,0.000499
30,28200,0.000510
31,29140,0.000511
32,30080,0.000529
33,31020,0.000502
34,31960,0.000523
35,32900,0.000537
36,33840,0.000513
37,34780,0.000505
38,35720,0.000478
39,36660,0.000526
40,37600,0.000541
41,38540,0.000502
42,39480,0.000492
43,40420,0.000536
44,41360,0.000486
45,42300,0.000499
46,43240,0.000503
47,44180,0.000517
48,45120,0.000506
49,46060,0.000502
50,47000,0.000514
