1,940,0.011416
2,1880,0.011854
3,2820,0.010123
4,3760,0.010583
5,4700,0.011233
6,5640,0.010720
7,6580,0.010696
8,7520,0.010265
9,8460,0.010590
10,9400,0.011717
11,10340,0.010635
12,11280,0.010050
13,12220,0.009891
14,13160,0.009960
15,14100,0.010157
16,15040,0.010922
17,15980,0.009935
18,16920,0.010410
19,17860,0.010080
20,18800,0.010128
21,19740,0.010825
22,20680,0.010531
23,21620,0.010535
24,22560,0.011020
25,23500,0.010615
26,24440,0.010537
27,25380,0.010206
28,26320,0.010330
29,27260,0.010815
30,28200,0.010505
31,29140,0.010740
32,30080,0.010620
33,31020,0.010302
34,31960,0.011019
35,32900,0.011168
36,33840,0.010516
37,34780,0.010293
38,35720,0.010294
39,36660,0.010415
40,37600,0.011035
41,38540,0.010235
42,39480,0.009871
43,40420,0.010720
44,41360,0.010000
45,42300,0.009993
46,43240,0.011089
47,44180,0.011060
48,45120,0.010838
49,46060,0.010795
50,47000,0.010741
